,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2010/01/23,11,269.84,34.99,793.8,247.5,N,0.0,90.0,280.21,8.971290322580645,8.864838709677418,8.577741935483871,4.515161290322581,9.501935483870966,69.79870967741937,102.31935483870967,208.57935483870966,260.06774193548387,267.95322580645154,268.33516129032256,268.6241935483871
2010/01/24,11,269.3,42.42,796.9,246.3,N,0.0,90.0,280.9,10.396129032258063,10.306774193548385,9.658387096774193,5.262903225806451,9.92,71.22032258064516,103.05741935483871,206.9367741935484,257.5048387096774,265.8390322580645,266.5354838709677,267.281935483871
2010/01/25,11,273.26,37.81,793.7,250.2,N,0.0,90.0,282.75,5.482903225806451,6.102258064516129,6.611612903225806,2.3764516129032254,9.174838709677417,69.64548387096774,102.07935483870968,209.4241935483871,262.45354838709676,271.76354838709676,272.15516129032255,272.3964516129032
2010/01/26,11,270.09,44.87,793.8,246.9,N,0.0,90.0,279.34,8.585161290322581,9.154193548387095,9.44774193548387,2.151935483870968,11.249677419354837,70.32709677419355,102.25483870967741,206.5732258064516,257.56612903225806,265.87774193548387,266.60903225806453,267.0738709677419
2010/01/27,11,271.57,42.17,793.8,249.6,N,0.0,90.0,282.36,13.471935483870967,12.754516129032258,12.333225806451612,7.194193548387096,14.06225806451613,70.41774193548386,102.02935483870968,206.8183870967742,258.8109677419355,268.16516129032254,268.96,269.5148387096774
2010/01/28,11,271.06,40.48,794.1,247.7,N,0.0,90.0,281.82,6.370322580645162,7.420967741935484,8.716774193548385,0.43516129032258066,13.083870967741934,70.79645161290323,102.94354838709677,208.26548387096776,259.8406451612903,268.5241935483871,269.0067741935484,269.65612903225804
2010/01/29,11,270.16,41.66,793.8,249.6,N,0.0,90.0,280.46,6.4874193548387105,7.578064516129032,8.724838709677417,0.622258064516129,12.440322580645162,70.5816129032258,102.33483870967741,206.72967741935483,257.47967741935486,265.83032258064515,266.29903225806447,266.9103225806452
2010/01/30,11,273.26,35.81,793.7,255.2,N,0.0,90.0,283.87,17.51516129032258,15.736774193548388,15.01483870967742,13.070322580645161,18.02774193548387,69.67225806451614,102.0148387096774,208.57516129032257,260.87387096774194,270.00774193548386,270.71645161290326,271.3283870967742
2010/01/31,11,268.77,46.36,793.8,246.7,N,0.0,90.0,279.72,21.151612903225807,18.55096774193548,16.376451612903224,15.674838709677417,15.239354838709676,70.76290322580645,102.19258064516129,206.0522580645161,256.9038709677419,265.19161290322586,266.01774193548385,266.48645161290324
2010/02/01,11,271.98,33.58,793.7,258.2,N,0.0,90.0,282.24,19.92548387096774,17.392258064516128,15.283548387096774,14.480322580645161,14.56741935483871,69.57258064516128,101.3683870967742,206.57838709677418,258.94451612903225,268.4416129032258,268.9480645161291,269.7251612903226
2010/02/02,11,271.18,28.48,793.8,253.0,N,0.0,90.0,281.87,17.33967741935484,15.406774193548387,13.672258064516129,11.86774193548387,13.316129032258065,70.0158064516129,101.56612903225806,205.45483870967743,257.16032258064513,266.6348387096774,267.3525806451613,268.0464516129032
2010/02/03,11,271.76,33.18,793.7,260.6,N,0.0,90.0,283.03,16.28290322580645,14.757741935483871,13.044193548387096,11.137096774193548,13.05806451612903,70.26451612903224,101.59870967741935,205.3025806451613,257.34225806451616,267.39032258064515,268.1664516129032,268.8445161290323
2010/02/04,11,274.02,34.23,793.7,254.9,N,0.0,90.0,284.64,16.12064516129032,14.638064516129031,13.007096774193549,11.144516129032258,13.053225806451612,69.77322580645162,101.42354838709679,206.65645161290323,259.6774193548387,270.1167741935484,270.90935483870965,271.6051612903226
2010/02/05,11,275.54,49.34,793.6,255.3,N,0.0,90.0,284.57,13.681935483870967,12.647096774193548,11.65967741935484,9.694516129032259,12.783870967741935,68.67709677419354,100.83870967741936,208.13096774193548,262.85064516129034,273.02,273.72129032258067,274.1283870967742
2010/02/06,11,274.02,39.73,793.7,257.5,N,0.0,90.0,284.93,17.08290322580645,15.693548387096774,14.034516129032259,10.601935483870967,13.232903225806451,69.78806451612904,102.18677419354839,210.17967741935485,263.6235483870968,272.4251612903226,272.7229032258065,272.9345161290322
2010/02/07,11,275.37,56.68,793.6,264.4,N,0.0,90.0,285.21,19.59935483870968,17.72032258064516,15.288387096774194,10.945483870967742,13.55741935483871,70.39483870967743,102.8932258064516,211.20419354838708,263.9774193548387,272.4074193548387,272.91516129032254,273.26935483870966
2010/02/08,11,272.37,67.95,793.7,261.1,N,0.0,90.0,282.68,19.221935483870965,17.5441935483871,15.150967741935485,10.176774193548386,12.834193548387097,69.81967741935483,102.40290322580645,210.9248387096774,264.0812903225807,271.86064516129034,272.1067741935484,272.23806451612904
2010/02/09,11,266.56,99.96,793.8,268.7,Y,0.0,90.0,278.41,26.479999999999997,25.47032258064516,23.85,20.77967741935484,24.76451612903226,91.47548387096774,120.55193548387096,215.0625806451613,258.9951612903226,263.3932258064516,263.5487096774193,263.71
2010/02/10,11,261.65,99.97,794.0,263.8,N,0.0,90.0,273.28,20.479999999999997,19.181612903225805,17.336774193548386,12.444838709677418,15.39516129032258,76.55354838709678,107.43483870967742,207.79032258064515,254.26451612903227,258.45,258.5535483870968,258.76935483870966
2010/02/11,11,266.65,70.51,796.1,265.2,N,0.0,90.0,279.25,14.574516129032258,13.532258064516128,12.484193548387097,8.632903225806452,12.387096774193548,71.1390322580645,103.0674193548387,207.23612903225805,256.9229032258064,264.028064516129,264.51709677419353,264.8816129032258
2010/02/12,11,272.31,53.61,793.7,264.7,N,0.0,90.0,283.23,16.016451612903225,14.896129032258063,13.742258064516129,8.801935483870967,13.253548387096775,70.81709677419354,102.76258064516131,208.3861290322581,259.64000000000004,268.25451612903225,268.94032258064516,269.53838709677416
2010/02/13,11,265.53,99.97,793.9,267.0,N,0.0,90.0,277.72,19.799999999999997,18.40516129032258,16.245483870967742,10.443548387096772,12.967741935483872,72.33193548387098,103.4983870967742,205.82999999999998,255.1274193548387,262.3816129032258,262.7816129032258,263.21483870967745
2010/02/14,11,264.69,96.78,793.9,265.5,N,0.0,90.0,277.56,16.850322580645162,15.779032258064516,14.378064516129033,9.608387096774194,12.850322580645162,71.86709677419354,102.89290322580645,204.45032258064518,253.10838709677418,260.1074193548387,260.7038709677419,261.39516129032256
2010/02/15,11,268.98,69.12,794.9,263.9,N,0.0,90.0,280.05,13.545806451612902,12.85806451612903,11.944516129032259,8.353870967741935,12.146451612903224,70.81516129032258,102.16548387096773,204.7183870967742,255.1706451612903,264.31161290322575,265.11,265.7664516129032
2010/02/16,11,265.84,59.67,798.5,265.0,N,0.0,90.0,277.6,12.762258064516132,12.166774193548388,11.783870967741933,8.441935483870967,11.639354838709677,71.54387096774192,102.27129032258064,202.3467741935484,251.2929032258064,260.2548387096774,261.0993548387097,262.05419354838705
2010/02/17,11,267.97,43.49,796.3,253.7,N,0.0,90.0,280.24,11.126774193548385,10.730645161290322,10.402258064516129,8.160967741935483,11.527096774193549,70.55387096774194,101.77870967741936,203.75096774193548,254.23645161290324,263.8425806451613,264.7551612903226,265.48387096774195
2010/02/18,11,271.16,44.05,794.6,257.7,N,0.0,90.0,281.65,9.500645161290322,9.016129032258064,9.165806451612902,7.521935483870967,11.169677419354837,69.78548387096774,101.5483870967742,205.35645161290324,257.45677419354837,267.31967741935483,268.0106451612903,268.6664516129032
2010/02/19,11,276.24,18.45,793.6,262.4,N,0.0,90.0,286.4,11.127096774193548,10.682258064516128,10.149354838709677,7.870967741935485,12.308387096774194,69.28806451612903,101.10483870967741,206.98129032258063,260.75354838709677,272.02290322580643,272.86548387096775,273.77032258064514
2010/02/20,11,281.78,14.02,793.5,268.1,N,0.0,90.0,291.5,11.900967741935485,11.278387096774193,10.529999999999998,7.877096774193548,12.936774193548384,68.40483870967742,100.97290322580645,210.3351612903226,265.9287096774193,278.2654838709677,279.101935483871,279.8125806451613
2010/02/21,11,278.1,26.16,793.6,266.6,N,0.0,90.0,288.4,17.483548387096775,16.361935483870965,14.354516129032257,9.759677419354839,13.668064516129032,70.85580645161289,102.9258064516129,209.61774193548385,262.9916129032258,273.6009677419355,274.4464516129032,275.15096774193546
2010/02/22,11,283.24,18.19,793.4,270.1,N,0.0,90.0,292.67,12.751290322580644,12.217096774193548,11.451290322580647,8.416129032258064,13.193548387096772,68.63677419354838,101.51806451612903,211.9767741935484,267.9606451612903,279.92161290322576,280.711935483871,281.69806451612897
2010/02/23,11,283.2,28.85,793.4,268.3,N,0.0,90.0,291.7,14.496129032258064,13.633225806451613,12.238387096774193,8.569354838709677,12.856774193548386,67.00516129032258,100.41935483870967,212.75612903225806,269.72419354838706,280.8241935483871,281.66935483870964,281.94064516129026
2010/02/24,11,280.01,31.79,793.5,270.2,N,0.0,90.0,290.28,19.66,18.30483870967742,15.951612903225806,10.403225806451612,14.09,70.13677419354838,102.43290322580646,210.97645161290325,265.0048387096774,275.49645161290323,276.30741935483866,277.0512903225806
2010/02/25,11,283.28,24.37,793.4,272.8,N,0.0,90.0,291.32,21.25225806451613,19.684516129032257,16.823870967741932,10.62483870967742,14.272903225806452,70.17,102.96322580645162,211.8190322580645,266.67354838709673,277.9164516129032,278.7974193548387,279.6754838709677
2010/02/26,11,283.4,20.88,793.4,261.6,N,0.0,90.0,293.17,18.236129032258063,17.24645161290323,15.011935483870968,10.049032258064516,14.188064516129032,69.6990322580645,102.44354838709677,211.6274193548387,266.7293548387097,278.40032258064514,279.46290322580643,280.2022580645161
2010/02/27,11,286.7,34.62,793.3,273.2,N,0.0,90.0,295.17,22.652258064516126,20.897096774193546,17.553548387096775,10.596451612903225,13.758709677419354,69.89354838709677,103.19290322580645,214.49129032258065,270.55709677419355,282.111935483871,283.1293548387097,283.78612903225803
2010/02/28,11,279.31,41.44,793.6,270.6,N,0.0,90.0,289.59,19.934516129032257,18.393870967741936,15.724838709677417,9.93032258064516,13.500322580645161,70.76774193548385,103.00516129032258,210.62032258064517,264.3025806451613,274.5912903225807,275.6909677419355,276.38516129032257
2010/03/01,11,275.37,66.21,793.6,274.3,N,0.0,90.0,285.87,32.31258064516129,30.84903225806452,27.935161290322576,22.700000000000003,27.483870967741936,95.3183870967742,123.89032258064516,217.14096774193547,261.9816129032258,270.1190322580645,270.7925806451613,271.7377419354839
2010/03/02,11,273.22,100.02,793.7,274.7,Y,0.0,90.0,284.14,28.10258064516129,25.547096774193548,21.39290322580645,13.10774193548387,15.05774193548387,75.78677419354838,107.18677419354837,210.78387096774196,260.6748387096774,269.5216129032258,270.31258064516123,270.58064516129036
2010/03/03,11,273.49,99.99,793.7,257.1,N,0.0,90.0,282.62,17.76322580645161,17.118709677419353,15.170322580645161,9.65967741935484,12.471935483870968,70.7158064516129,102.27612903225807,207.6741935483871,260.72838709677416,270.30677419354834,270.8974193548387,271.43096774193543
2010/03/04,11,269.61,100.01,793.8,269.2,N,0.0,90.0,281.27,24.32354838709677,23.32774193548387,21.527741935483867,17.581935483870968,21.334516129032256,86.3941935483871,115.82709677419355,212.3941935483871,258.7409677419355,265.58645161290326,266.10322580645163,266.7712903225806
2010/03/05,11,270.46,99.97,793.8,255.8,N,0.0,90.0,281.24,18.55806451612903,17.189032258064515,15.038387096774192,9.932903225806452,11.786451612903226,71.22774193548386,103.17225806451613,207.71193548387095,258.02193548387095,266.2009677419355,266.75774193548386,267.42709677419356
