,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2009/05/10,11,283.64733333333334,68.79633333333334,793.4000000000001,276.3066666666667,N,0.0,90.0,293.17566666666664,29.326,27.195333333333338,22.221,6.209999999999999,8.921333333333333,74.12566666666666,107.97333333333333,218.6893333333333,270.509,279.9,280.67499999999995,281.27933333333334
2009/05/11,11,277.4523333333333,92.92133333333334,793.6,279.62333333333333,N,0.0,90.0,287.64233333333334,88.99833333333333,87.39866666666666,82.31433333333334,73.24733333333333,77.72899999999998,138.89233333333334,162.567,236.61233333333334,269.823,274.78333333333336,275.1333333333333,275.371
2009/05/12,11,282.976,61.873000000000005,796.7300000000001,281.97,N,0.0,90.0,291.1633333333333,30.779333333333334,28.208333333333332,22.570333333333334,6.767333333333333,9.544666666666666,76.036,109.90266666666666,218.418,268.3356666666666,277.24333333333334,278.03266666666667,278.788
2009/05/13,11,282.68933333333337,67.15866666666666,793.4033333333334,283.39,N,0.0,90.0,292.472,35.837666666666664,33.037,26.995999999999995,10.559333333333333,13.340000000000002,81.54933333333334,114.69166666666666,221.01833333333332,269.59233333333333,277.4713333333333,278.0816666666667,278.66533333333336
2009/05/14,11,279.7743333333333,99.848,793.5,280.65666666666664,N,0.0,90.0,289.9193333333333,40.36566666666667,37.95433333333333,32.376666666666665,17.577666666666666,21.853,95.85166666666666,126.28266666666667,223.15800000000002,267.9293333333334,275.48866666666663,276.226,276.77099999999996
2009/05/15,11,281.484,91.548,793.4933333333333,277.37,N,0.0,90.0,290.97499999999997,23.837333333333333,22.198,18.671333333333333,4.9030000000000005,8.245666666666668,73.60333333333332,107.02933333333334,217.04999999999995,268.6936666666667,278.1673333333333,278.80533333333335,279.3646666666666
2009/05/16,11,283.1673333333333,75.36166666666666,793.4266666666667,271.7633333333333,N,0.0,90.0,291.65133333333335,16.65866666666667,16.424666666666667,14.881333333333332,3.101333333333333,6.913,72.196,105.771,215.88833333333332,268.512,278.4753333333333,279.28433333333334,279.86366666666663
2009/05/17,11,282.54533333333336,72.51666666666667,794.1366666666665,281.6166666666667,N,0.0,90.0,291.293,24.890666666666668,22.907666666666664,19.116666666666667,5.225666666666666,8.286333333333332,74.03366666666668,107.89399999999999,216.70799999999997,268.51133333333337,278.413,279.19966666666664,279.959
2009/05/18,11,278.67199999999997,84.89233333333333,793.9166666666665,268.7833333333333,N,0.0,90.0,288.62033333333335,10.936666666666667,11.424666666666667,11.054333333333332,1.591,6.244,71.443,105.16633333333334,215.60133333333334,268.17966666666666,277.2163333333333,277.70533333333333,278.1103333333333
2009/05/19,11,283.754,69.637,793.4000000000001,279.5833333333333,N,0.0,90.0,292.095,23.292333333333332,22.518666666666665,19.25933333333333,4.468999999999999,8.387666666666668,74.28999999999999,107.35633333333334,215.6963333333333,267.953,277.98133333333334,278.672,279.27433333333335
2009/05/20,11,285.51666666666665,50.167,793.3900000000001,275.14666666666665,N,0.0,90.0,293.40666666666664,8.547666666666668,9.102666666666668,8.568666666666665,-1.3426666666666667,4.516666666666667,68.269,103.49066666666666,218.691,273.6676666666666,283.22400000000005,283.84633333333335,283.98966666666666
2009/05/21,11,284.60566666666665,58.20033333333333,793.4000000000001,284.1966666666667,N,0.0,90.0,293.9053333333334,25.666000000000004,24.56633333333333,21.074333333333335,5.713333333333333,10.112000000000002,77.34800000000001,110.79766666666666,219.302,269.54766666666666,278.24033333333335,278.986,279.718
2009/05/22,11,282.098,68.045,796.83,273.32,N,0.0,90.0,291.80533333333335,12.584666666666667,13.071666666666665,12.422999999999998,0.20700000000000002,6.2620000000000005,72.11333333333333,106.10233333333333,217.08799999999997,268.1046666666667,277.10833333333335,277.873,278.4853333333333
2009/05/23,11,283.99733333333336,65.21100000000001,793.4366666666667,273.86,N,0.0,90.0,290.54533333333336,8.028,8.497,8.799333333333333,-1.5003333333333335,4.655333333333333,69.57566666666666,104.98866666666666,218.901,271.4576666666667,280.1206666666667,280.478,280.8256666666666
2009/05/24,11,284.971,37.99966666666667,793.3933333333334,278.43333333333334,N,0.0,90.0,293.58333333333337,18.520333333333333,17.193666666666665,13.821666666666665,-0.03966666666666663,5.876666666666667,71.066,106.095,219.04966666666667,271.11733333333336,280.76666666666665,281.46333333333337,282.00233333333335
2009/05/25,11,286.51366666666667,33.304,793.3166666666666,278.14,N,0.0,90.0,294.9676666666667,21.038333333333334,18.87466666666667,15.562333333333331,6.763,7.729333333333333,69.38766666666666,105.01533333333332,220.10799999999998,273.73866666666663,283.68566666666663,284.5186666666667,285.04166666666663
2009/05/26,11,286.74766666666665,76.045,793.3933333333334,282.0233333333333,N,0.0,90.0,293.3446666666667,45.92,41.881,32.997,9.502333333333333,12.136,77.94166666666666,112.42333333333333,223.5863333333333,274.17566666666664,281.742,282.028,282.27233333333334
2009/05/27,11,281.57899999999995,100.00999999999999,793.5,283.4666666666667,N,0.0,90.0,291.06466666666665,79.91066666666667,75.68599999999999,66.35766666666666,46.815,52.873666666666665,137.649,162.62366666666668,240.12166666666664,273.7203333333333,278.77,279.29200000000003,279.59833333333336
2009/05/28,11,282.4083333333333,65.972,798.3800000000001,281.16666666666663,N,0.0,90.0,291.8076666666667,28.014666666666663,26.906,22.933,5.973,15.971666666666668,87.364,119.44766666666666,222.76433333333333,268.95733333333334,277.5776666666667,278.54066666666665,279.30999999999995
2009/05/29,11,283.88466666666665,73.531,798.1533333333333,280.9433333333333,N,0.0,90.0,294.3263333333333,17.127666666666663,17.076999999999998,14.704666666666668,-2.511,5.781000000000001,73.67633333333333,108.738,219.33799999999997,270.44533333333334,279.888,280.66133333333335,281.2423333333333
2009/05/30,11,284.18666666666667,70.89633333333333,795.6833333333333,278.28,N,0.0,90.0,294.36199999999997,8.546999999999999,9.257000000000001,9.004999999999999,-4.923666666666667,4.341333333333333,71.79866666666666,105.76599999999999,218.53966666666668,270.46233333333333,279.85066666666665,280.4173333333333,280.97700000000003
2009/05/31,11,286.43433333333337,49.457,793.3033333333333,277.85,N,0.0,90.0,295.13666666666666,12.146333333333333,12.635333333333332,11.276,-4.147666666666667,4.606333333333334,70.76866666666666,105.406,218.49200000000002,272.029,282.3063333333333,283.0533333333333,283.61266666666666
2009/06/01,11,286.42566666666664,52.48433333333333,793.3,278.16999999999996,N,0.0,90.0,295.0176666666666,16.801666666666662,16.787666666666667,14.293333333333333,-2.6906666666666665,5.522333333333333,71.436,105.80600000000001,218.185,272.30033333333336,282.96799999999996,283.791,284.43
2009/06/02,,,,,,,,,,,,,,,,,,,,,
2009/06/03,11,289.60966666666667,35.37166666666667,793.2133333333334,280.3366666666667,N,0.0,90.0,298.2803333333333,3.452,5.324,6.287333333333333,-6.833333333333333,3.4766666666666666,67.02933333333334,102.82866666666666,218.61566666666664,274.2013333333333,285.18566666666663,285.898,286.418
2009/06/04,11,289.6066666666667,21.308,793.2,280.37333333333333,N,0.0,90.0,298.8213333333333,3.974,5.83,6.387,-6.6546666666666665,4.307333333333333,67.46633333333334,103.09333333333333,219.207,275.0156666666667,286.427,287.132,287.64666666666665
2009/06/05,11,290.41499999999996,21.594,793.1966666666667,281.76,N,0.0,90.0,299.46066666666667,7.681666666666667,8.964666666666666,8.399999999999999,-5.676,4.775666666666666,68.15966666666665,103.54066666666667,219.77433333333332,274.83,285.91200000000003,286.582,287.29100000000005
2009/06/06,11,283.78200000000004,68.15333333333334,793.3933333333334,275.22,N,0.0,90.0,293.85766666666666,10.962,12.304666666666666,11.785333333333334,-3.3943333333333334,6.148,70.60366666666667,105.22233333333335,217.84099999999998,270.7693333333333,279.7366666666667,280.439,280.79699999999997
2009/06/07,11,287.43433333333337,68.53966666666666,793.3,278.06666666666666,N,0.0,90.0,295.0296666666667,22.869333333333337,22.38366666666667,18.753,-0.866,7.252999999999999,71.667,106.37766666666667,219.89633333333333,273.824,283.3133333333334,283.83433333333335,284.0903333333333
2009/06/08,11,287.2363333333334,57.16233333333333,793.2933333333333,278.11,N,0.0,90.0,296.677,13.248333333333331,13.351333333333331,12.040333333333333,-4.33,5.172666666666666,69.74966666666666,105.732,219.449,272.45966666666664,282.08733333333333,282.87166666666667,283.32166666666666
2009/06/09,,,,,,,,,,,,,,,,,,,,,
2009/06/10,,,,,,,,,,,,,,,,,,,,,
2009/06/11,,,,,,,,,,,,,,,,,,,,,
2009/06/12,,,,,,,,,,,,,,,,,,,,,
2009/06/13,,,,,,,,,,,,,,,,,,,,,
2009/06/14,11,290.857,50.687,793.2,282.81,N,0.0,90.0,298.6533333333333,14.523333333333333,15.330666666666666,13.844000000000001,-4.299,5.425666666666666,69.84866666666667,106.03766666666667,222.16566666666665,276.7463333333334,287.297,287.98199999999997,288.321
2009/06/15,11,289.82166666666666,60.010999999999996,793.2166666666667,281.94,N,0.0,90.0,297.055,20.052666666666667,19.540666666666667,16.31,-3.311666666666666,6.016,71.011,106.96533333333335,222.30866666666668,276.1533333333333,285.63166666666666,286.04566666666665,286.33366666666666
2009/06/16,11,287.892,77.55666666666667,793.2833333333333,282.16999999999996,N,0.0,90.0,296.5903333333333,31.97,30.540333333333333,24.53966666666667,0.8909999999999999,8.692333333333334,75.34833333333333,109.85033333333334,222.9933333333333,274.6246666666667,283.90200000000004,284.42533333333336,284.988
2009/06/17,,,,,,,,,,,,,,,,,,,,,
2009/06/18,11,290.567,88.99666666666667,793.2,284.68666666666667,N,0.0,90.0,298.104,55.62866666666667,51.944,41.22833333333333,9.953666666666667,14.464333333333332,82.73233333333334,116.951,226.98,276.999,285.61966666666666,286.09333333333336,286.5276666666666
2009/06/19,11,285.44,86.04999999999998,793.3566666666667,286.37333333333333,N,0.0,90.0,294.05833333333334,48.19366666666666,46.93033333333334,41.599333333333334,19.79,30.644,113.80233333333334,142.897,233.48066666666665,273.341,280.063,280.7873333333333,281.326
2009/06/20,11,285.7543333333333,88.00966666666667,793.3,283.3366666666667,N,0.0,90.0,294.986,37.004333333333335,34.44033333333333,27.808666666666664,3.185666666666666,10.552666666666667,78.19566666666667,113.28800000000001,224.76333333333332,275.02099999999996,283.2593333333333,283.83566666666667,284.14233333333334
2009/06/21,11,289.79866666666663,72.019,793.2,289.4266666666666,N,0.0,90.0,299.53866666666664,46.669,45.374,39.143,16.075666666666667,26.172666666666665,104.75433333333334,135.92733333333334,232.85766666666666,277.131,286.0183333333333,286.76200000000006,287.2836666666667
2009/06/22,11,286.58866666666665,65.77699999999999,793.3033333333333,277.7366666666667,N,0.0,90.0,294.919,22.557666666666666,21.322,17.106333333333332,-3.0940000000000003,6.134333333333333,72.62533333333333,107.77366666666666,223.32533333333333,275.48766666666666,284.5853333333333,285.17066666666665,285.52366666666666
2009/06/23,11,292.37,41.47866666666667,793.1333333333333,284.2633333333333,N,0.0,90.0,301.00233333333335,27.145666666666664,26.638333333333332,21.738666666666667,-0.8203333333333334,7.6690000000000005,73.42566666666667,109.13433333333334,223.78633333333335,276.588,286.92033333333336,287.62600000000003,288.42266666666666
2009/06/24,,,,,,,,,,,,,,,,,,,,,
2009/06/25,11,292.36533333333335,71.88300000000001,793.14,285.32,N,0.0,90.0,300.2583333333333,43.301,41.078,33.07133333333333,4.921333333333333,11.063,77.83033333333333,113.09366666666666,226.64866666666666,278.97066666666666,288.66066666666666,289.2033333333334,289.6153333333333
2009/06/26,11,293.0393333333333,65.58666666666667,793.1,285.78999999999996,N,0.0,90.0,302.2676666666666,40.02633333333333,38.07733333333333,30.477666666666668,3.434333333333333,10.052333333333333,76.64500000000001,112.63166666666666,226.60566666666665,279.371,289.26233333333334,289.82399999999996,290.32733333333334
2009/06/27,11,291.36766666666665,56.762,793.19,285.39666666666665,N,0.0,90.0,300.09900000000005,45.512,42.165333333333336,33.126333333333335,5.5089999999999995,12.076999999999998,79.65466666666667,114.146,225.36633333333333,275.94,285.43399999999997,286.18666666666667,287.01233333333334
2009/06/28,11,287.08366666666666,89.87933333333334,793.3,278.13,N,0.0,90.0,295.83899999999994,37.47966666666666,35.28,28.607333333333337,3.2859999999999996,9.908999999999999,77.05866666666668,111.92933333333333,223.65,273.8446666666666,282.06966666666665,282.7013333333333,283.21466666666663
2009/06/29,11,291.47833333333335,45.40233333333333,793.2,286.5333333333333,N,0.0,90.0,299.5873333333334,31.954666666666665,29.422000000000004,23.257333333333335,0.08899999999999998,7.684666666666667,73.52366666666667,109.04633333333332,223.355,275.8283333333333,286.0373333333333,286.81666666666666,287.476
2009/06/30,11,288.59900000000005,59.01833333333333,793.2033333333334,277.1333333333333,N,0.0,90.0,298.2,20.314333333333334,20.52466666666667,17.683999999999997,-1.8333333333333333,6.8806666666666665,72.06299999999999,108.286,223.14033333333333,275.74333333333334,285.5566666666667,286.44733333333335,286.97066666666666
2009/07/01,11,291.12899999999996,40.97933333333333,793.2,281.79333333333335,N,0.0,90.0,297.9953333333333,15.254333333333332,14.031333333333333,11.381,-5.477333333333332,4.079666666666666,68.49166666666667,105.63300000000001,223.83266666666663,277.6193333333333,287.41333333333336,288.0946666666666,288.54466666666667
2009/07/02,11,290.0383333333333,52.617666666666665,793.2666666666667,277.83000000000004,N,0.0,90.0,296.45866666666666,29.694333333333333,27.7,22.177999999999997,0.6679999999999999,7.452999999999999,72.44266666666665,108.29499999999999,223.24099999999999,275.0276666666666,283.7633333333333,284.349,284.88466666666665
2009/07/03,11,288.9453333333333,50.77466666666667,793.29,277.65,N,0.0,90.0,295.6096666666666,39.20099999999999,35.568333333333335,28.172666666666665,3.7536666666666667,9.42,74.31933333333333,109.88466666666666,223.88866666666667,274.89233333333334,283.12233333333336,283.601,284.1306666666667
2009/07/04,11,289.4723333333334,55.909,793.2166666666667,279.50666666666666,N,0.0,90.0,297.1333333333333,48.446000000000005,44.21433333333334,34.535,7.176333333333334,11.801333333333332,77.33133333333333,112.67,225.06300000000002,275.63866666666667,284.0343333333334,284.631,284.89799999999997
2009/07/05,11,289.50033333333334,67.05966666666666,793.2133333333334,280.21000000000004,N,0.0,90.0,297.09799999999996,47.09633333333332,43.18966666666667,34.034333333333336,7.406666666666666,11.610333333333333,77.64633333333333,112.86566666666666,225.88433333333336,276.6393333333333,284.846,285.38033333333334,285.70433333333335
2009/07/06,11,292.346,74.94466666666666,793.1466666666666,286.46,N,0.0,90.0,299.95533333333333,55.05166666666666,51.083666666666666,40.83866666666667,11.437666666666669,14.238,81.53633333333332,116.67600000000002,227.66066666666666,277.6056666666667,286.38733333333334,287.076,287.62466666666666
2009/07/07,11,291.90133333333335,80.42099999999999,793.2,283.1833333333333,N,0.0,90.0,297.96299999999997,61.41633333333333,56.104666666666674,43.62,13.101666666666667,14.404666666666666,81.478,116.24733333333333,227.70766666666665,277.424,285.7453333333333,286.3306666666667,286.7986666666667
2009/07/08,11,288.2546666666667,86.98100000000001,793.2566666666667,288.8833333333333,N,0.0,90.0,297.596,69.01366666666667,63.45366666666666,51.791,24.206333333333333,27.93,104.73233333333334,136.05666666666667,233.379,276.42600000000004,283.45,284.09866666666665,284.4436666666667
2009/07/09,11,287.212,84.82033333333334,793.3,280.75666666666666,N,0.0,90.0,295.4226666666667,43.284666666666666,38.819,30.717666666666666,10.760333333333334,11.990333333333334,76.12866666666666,111.84366666666668,225.559,276.0526666666667,284.42966666666666,285.056,285.59766666666667
2009/07/10,11,291.747,51.77366666666667,793.1833333333334,288.35333333333335,N,0.0,90.0,299.299,53.87866666666666,48.789,37.474000000000004,17.619333333333334,18.207666666666668,88.138,121.36900000000001,229.17533333333333,277.76300000000003,287.0706666666667,287.986,288.4653333333333
2009/07/11,11,290.53266666666667,63.35633333333333,793.1933333333334,281.33,N,0.0,90.0,299.90566666666666,43.67633333333333,40.26866666666666,31.46966666666667,13.861666666666668,14.029333333333334,80.95566666666667,115.35866666666666,226.36466666666666,276.11833333333334,285.42133333333334,286.02599999999995,286.5296666666667
2009/07/12,11,291.5516666666666,58.739333333333335,793.19,286.70666666666665,N,0.0,90.0,299.192,46.579,41.971666666666664,32.120666666666665,14.565666666666665,14.494,81.35666666666665,115.88566666666665,227.527,278.6596666666667,288.6813333333333,289.2733333333333,289.692
2009/07/13,11,288.74199999999996,80.04933333333334,793.2333333333333,289.4133333333333,N,0.0,90.0,297.85499999999996,51.899,48.998999999999995,40.221666666666664,22.01033333333333,22.196,94.17166666666667,126.35866666666666,229.422,275.56933333333336,284.3933333333333,284.82933333333335,285.45166666666665
2009/07/14,11,290.946,65.89133333333334,793.2,289.7733333333333,N,0.0,90.0,298.24699999999996,70.50266666666667,64.25066666666667,51.431,30.35133333333333,30.404666666666664,104.72799999999998,135.74133333333333,234.152,278.4326666666667,286.529,287.0323333333333,287.53700000000003
2009/07/15,11,291.92066666666665,87.81733333333332,793.1466666666666,291.1933333333333,N,0.0,90.0,300.24533333333335,72.61133333333333,66.36333333333334,51.815000000000005,25.490666666666666,21.915,91.79466666666667,124.95499999999998,231.81033333333335,279.22299999999996,287.506,287.7966666666666,288.3453333333333
2009/07/16,11,293.047,88.13933333333333,793.1333333333333,285.16666666666663,N,0.0,90.0,300.295,73.873,66.67433333333332,51.157,23.802333333333337,19.668666666666667,88.309,122.09933333333332,231.3213333333333,280.11133333333333,288.42766666666665,288.81833333333327,289.30266666666665
2009/07/17,11,288.761,96.01666666666665,793.2066666666667,279.1,N,0.0,90.0,298.356,52.32333333333332,47.07233333333333,35.90433333333333,15.988333333333333,14.728666666666665,82.03266666666667,117.02566666666667,228.86899999999997,278.21433333333334,286.0916666666667,286.52633333333335,286.7273333333334
2009/07/18,11,291.9533333333333,62.83266666666667,793.16,279.6633333333333,N,0.0,90.0,300.09133333333335,27.608666666666664,24.804333333333332,18.627333333333333,7.527333333333334,9.213333333333335,75.084,111.60566666666666,229.08166666666668,281.36766666666665,290.7216666666667,291.188,291.568
2009/07/19,11,293.5196666666667,67.94533333333334,793.1,292.6533333333333,N,0.0,90.0,301.7356666666667,72.70266666666667,65.27466666666666,50.488,27.198999999999998,25.894999999999996,99.38966666666667,131.58433333333332,234.29966666666667,279.87766666666664,288.5346666666667,289.10499999999996,289.92333333333335
2009/07/20,11,289.1546666666667,87.767,793.2133333333334,288.67333333333335,N,0.0,90.0,298.0706666666667,70.94800000000001,63.836999999999996,49.686,26.772666666666666,25.68733333333333,99.506,131.91366666666667,233.72433333333333,278.5483333333333,286.44100000000003,286.978,287.755
2009/07/21,11,291.8086666666667,86.19233333333332,793.1233333333333,291.8933333333333,N,0.0,90.0,300.98333333333335,79.38900000000001,71.65833333333333,55.602666666666664,28.612,25.330666666666666,97.04533333333332,129.70933333333332,233.47333333333333,279.6216666666667,288.024,288.5196666666667,289.108
2009/07/22,11,290.244,88.212,793.2,279.46999999999997,N,0.0,90.0,298.6023333333333,48.99,43.519666666666666,32.82866666666666,14.714,13.761666666666667,80.46533333333332,115.77866666666665,228.91466666666665,279.23900000000003,287.986,288.40866666666665,288.634
2009/07/23,11,290.159,71.25133333333332,793.1966666666667,279.57,N,0.0,90.0,300.18666666666667,40.48866666666667,36.384,27.82,12.860333333333333,12.841999999999999,79.03166666666667,114.31633333333333,227.61033333333336,278.38533333333334,287.826,288.5873333333333,289.2203333333333
2009/07/24,11,293.53599999999994,51.73533333333333,793.1,283.16666666666663,N,0.0,90.0,302.25899999999996,41.72233333333333,37.31466666666667,28.00066666666666,12.555333333333332,12.541333333333332,78.08033333333334,113.45666666666666,227.84466666666668,279.70833333333337,289.85633333333334,290.4186666666667,291.0723333333333
2009/07/25,11,293.1863333333333,40.99633333333334,793.11,281.71,N,0.0,90.0,301.64466666666664,48.471666666666664,43.370666666666665,32.623333333333335,15.127333333333333,14.173333333333334,79.6,114.44666666666666,227.77566666666667,279.5866666666667,289.86400000000003,290.296,290.9436666666667
2009/07/26,11,285.9233333333333,100.02000000000001,793.3299999999999,287.69666666666666,Y,0.0,90.0,295.16666666666663,72.94966666666667,68.03899999999999,57.383,40.32466666666666,43.33533333333334,132.38,158.728,239.86399999999998,275.4613333333333,281.9556666666667,282.50533333333334,283.3503333333333
2009/07/27,11,286.5266666666667,93.50133333333333,793.3,280.65999999999997,N,0.0,90.0,296.40166666666664,39.66866666666667,36.489999999999995,28.754,13.782666666666666,13.533333333333333,79.60333333333332,113.71266666666668,223.59300000000002,274.2583333333333,283.51166666666666,284.12666666666667,284.6343333333333
2009/07/28,11,288.696,72.74766666666667,793.27,277.74,N,0.0,90.0,297.199,31.336333333333336,29.198,23.21366666666667,11.071333333333333,11.551666666666668,76.326,111.25066666666666,224.618,277.33799999999997,286.92600000000004,287.41533333333336,287.95666666666665
2009/07/29,11,288.1213333333334,81.024,793.3,276.20666666666665,N,0.0,90.0,295.45799999999997,39.608999999999995,36.43266666666666,28.418,13.683333333333334,12.729333333333333,78.04833333333333,112.65033333333332,225.56733333333335,277.56533333333334,286.87466666666666,287.364,287.54200000000003
2009/07/30,11,290.05533333333335,90.26566666666666,793.2233333333334,291.21000000000004,N,0.0,90.0,297.23699999999997,56.41033333333333,49.82733333333333,38.153333333333336,20.052333333333333,17.748,86.54633333333334,120.399,229.12366666666665,277.82366666666667,285.80066666666664,286.1766666666666,286.57233333333335
2009/07/31,11,288.3883333333333,98.16533333333332,793.2466666666667,278.3366666666667,N,0.0,90.0,297.7256666666666,54.254,48.812000000000005,37.904,19.523666666666664,16.304666666666666,82.50999999999999,117.07866666666666,227.993,277.424,286.2543333333333,286.60566666666665,287.2223333333333
2009/08/01,11,291.00466666666665,61.423,793.2,290.6433333333333,N,0.0,90.0,299.90599999999995,68.52233333333334,62.968333333333334,50.59933333333333,31.11033333333333,28.731,102.80600000000001,134.28766666666667,233.27533333333332,277.56899999999996,285.87699999999995,286.81533333333334,287.67133333333334
2009/08/02,11,290.7583333333333,88.64033333333333,793.2,282.94,N,0.0,90.0,298.6393333333333,64.71633333333332,58.517999999999994,45.36666666666666,23.766,18.87233333333333,85.884,119.91666666666666,228.69266666666667,277.257,286.037,286.60333333333335,287.257
2009/08/03,11,286.55566666666664,100.02333333333334,793.3533333333334,288.9133333333333,Y,0.0,90.0,295.149,131.66266666666667,131.572,127.731,127.16333333333336,147.78633333333332,256.26300000000003,262.668,277.2356666666667,282.90500000000003,284.152,284.56533333333334,284.86533333333335
2009/08/04,11,286.36966666666666,100.01433333333334,793.2966666666666,289.22999999999996,N,0.0,90.0,296.9,43.114,40.06466666666667,32.394,17.692,16.824666666666666,85.90266666666668,119.57033333333334,227.41466666666668,275.9053333333334,283.74066666666664,284.01233333333334,284.46500000000003
2009/08/05,11,288.17566666666664,82.792,793.2466666666667,277.5566666666667,N,0.0,90.0,297.49833333333333,35.614,33.04333333333333,26.274,12.932333333333332,12.439333333333334,78.47266666666667,113.327,225.19566666666665,276.3996666666667,285.7316666666666,286.33833333333337,286.69033333333334
2009/08/06,11,289.35833333333335,79.882,793.2,279.37333333333333,N,0.0,90.0,298.678,39.361,36.55433333333333,28.993333333333332,14.263333333333332,13.573,79.088,114.12400000000001,226.62633333333332,277.587,286.75533333333334,287.5323333333333,287.88933333333335
2009/08/07,11,290.06399999999996,100.01399999999998,793.2366666666667,283.8566666666667,N,0.0,90.0,297.53833333333336,55.32299999999999,49.37466666666667,37.81033333333333,18.682666666666666,16.107666666666667,82.61666666666667,117.11499999999998,228.30666666666667,278.11333333333334,286.7106666666666,287.12466666666666,287.587
2009/08/08,11,287.47066666666666,100.01833333333335,793.3,289.89666666666665,Y,0.0,90.0,296.24033333333335,130.4646666666667,129.81400000000002,124.85666666666667,122.13933333333333,138.426,240.503,249.86466666666666,273.5876666666667,283.125,285.0666666666667,285.41066666666666,285.74833333333333
2009/08/09,11,285.8126666666667,100.02833333333334,793.5666666666666,286.3366666666667,N,0.0,90.0,295.192,69.76833333333333,62.827666666666666,50.619,33.744,30.822333333333333,107.27600000000001,137.58966666666666,232.45966666666666,274.423,281.8516666666667,282.63266666666664,283.0466666666666
2009/08/10,11,284.399,99.01899999999999,793.3866666666668,274.0966666666667,N,0.0,90.0,293.924,37.894666666666666,33.194,25.985333333333337,17.769666666666666,13.305666666666667,77.20966666666666,112.34566666666666,224.61833333333334,274.30133333333333,282.13233333333335,282.7033333333334,283.00800000000004
2009/08/11,11,287.0806666666667,78.90033333333334,793.3,276.53,N,0.0,90.0,296.16166666666663,39.568333333333335,34.86866666666667,28.095666666666666,24.839333333333332,15.67,76.857,112.24366666666666,225.28033333333332,276.03433333333334,284.37333333333333,284.855,285.30933333333337
2009/08/12,11,288.72133333333335,86.483,793.28,278.12666666666667,N,0.0,90.0,296.683,42.795,38.11866666666666,30.661,25.331666666666667,16.019,77.556,112.95166666666667,226.211,277.3366666666667,286.45933333333335,287.11400000000003,287.4266666666667
2009/08/13,11,288.812,76.62366666666665,793.2833333333333,278.0,N,0.0,90.0,297.15700000000004,43.068666666666665,38.524,29.851,17.46633333333333,13.879333333333333,78.08000000000001,113.298,226.796,278.8616666666667,288.66633333333334,289.3426666666667,289.62800000000004
2009/08/14,11,288.65866666666665,72.00366666666667,793.2066666666667,278.3166666666666,N,0.0,90.0,298.43666666666667,41.51166666666667,37.755333333333326,29.741666666666667,18.020666666666667,14.266666666666666,78.35733333333334,113.64866666666666,225.99099999999999,277.2366666666667,286.95733333333334,287.83966666666663,288.23466666666667
2009/08/15,11,288.4343333333333,89.51066666666667,793.28,278.84000000000003,N,0.0,90.0,296.9723333333334,54.05233333333334,49.39966666666666,39.257333333333335,22.932000000000002,17.567333333333334,82.76533333333332,116.79133333333333,226.47366666666665,276.1536666666667,284.6263333333333,285.10333333333335,285.58866666666665
2009/08/16,11,288.072,89.01133333333333,793.2666666666667,281.2133333333333,N,0.0,90.0,297.395,59.878,54.02066666666666,42.14633333333333,24.535666666666664,18.582,84.19366666666667,118.11966666666666,226.9563333333333,276.15133333333335,284.48633333333333,285.1253333333333,285.7063333333333
2009/08/17,11,287.82599999999996,97.58766666666665,793.2966666666666,277.6066666666667,N,0.0,90.0,297.11400000000003,41.644,38.57866666666666,31.423,19.870333333333335,15.442,80.12900000000002,115.20166666666665,227.457,277.89099999999996,285.8213333333333,286.2633333333333,286.5726666666667
2009/08/18,11,290.2,97.96666666666667,793.2,291.34000000000003,N,0.0,90.0,299.81166666666667,138.53933333333333,135.06,126.842,120.196,130.034,219.40966666666668,232.30633333333333,267.985,283.14699999999993,287.28999999999996,287.6113333333333,288.1783333333333
2009/08/19,,,,,,,,,,,,,,,,,,,,,
2009/08/20,11,285.1243333333333,79.40566666666666,793.4000000000001,282.6433333333333,N,0.0,90.0,293.28499999999997,65.86133333333333,57.76466666666667,43.674,25.546333333333333,19.485666666666667,85.00166666666667,119.03766666666668,227.79533333333333,275.5806666666666,282.055,282.54366666666664,282.72799999999995
2009/08/21,11,284.997,100.03266666666667,793.3633333333333,285.87333333333333,N,0.0,90.0,294.68033333333335,73.07666666666667,65.12566666666666,51.255,34.056,29.878,103.71033333333334,134.96466666666663,232.54066666666665,275.381,281.98833333333334,282.2676666666666,282.478
2009/08/22,11,286.4483333333333,100.03066666666666,793.3,284.7066666666667,N,0.0,90.0,296.028,66.71933333333334,58.980000000000004,45.989,28.622000000000003,22.656666666666666,90.27533333333332,123.67466666666667,229.67766666666665,276.551,284.34400000000005,284.91133333333335,285.424
2009/08/23,11,287.90700000000004,99.24000000000001,793.2966666666666,287.38666666666666,N,0.0,90.0,296.551,67.76533333333333,60.67733333333334,47.03666666666666,28.02733333333333,21.124333333333333,87.50633333333334,121.62433333333334,229.63100000000003,277.1583333333333,284.7796666666667,285.299,285.64033333333333
